listing_id,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,bath_qty,is_shared_bath,room_type_Hotel room,room_type_Private room,has_smoke_alarm,has_carbon_monoxide_alarm,has_wifi,has_hot_water,has_hangers,has_essentials,has_bed_linens,has_kitchen,has_hair_dryer,has_refrigerator,amenities_count,property_type_Hotel_B_and_B,property_type_House,property_type_Other_Unique,has_license,has_review,occupancy_rate
49709665,0,2,2,Neighborhood Nine,42.38686,-71.12338,2,1.0,1.0,76.0,30,1125,4.65,4.69,4.69,4.88,4.82,4.95,4.59,1,2,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,41,0,0,0,0,1,0.3616438356164383
49714855,1,1,8,The Port,42.36752,-71.09641,8,3.0,4.0,461.0,30,180,4.9,4.93,4.89,4.96,4.93,4.89,4.59,1,1,2.0,0.0,False,False,1,1,1,1,1,1,0,1,1,1,27,0,0,0,1,1,0.3972602739726027
49750350,0,4,4,Neighborhood Nine,42.38453,-71.12056,4,1.0,2.0,106.0,30,1125,4.78,4.82,4.77,4.95,4.77,4.95,4.76,1,4,4.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.1863013698630137
49750659,0,4,4,North Cambridge,42.38878,-71.11967,4,1.0,2.0,75.0,30,1125,4.72,4.85,4.74,4.94,4.88,4.9,4.7,1,4,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,38,0,0,0,0,1,0.2794520547945205
49752174,0,3,3,Neighborhood Nine,42.38728,-71.12012,2,1.0,1.0,70.0,30,1125,4.67,4.77,4.63,4.88,4.74,4.88,4.61,1,3,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,0,39,0,0,0,0,1,0.3726027397260274
49840219,0,3,3,Neighborhood Nine,42.38416,-71.12223,4,1.0,2.0,70.0,30,1125,4.72,4.85,4.69,4.96,4.75,4.95,4.64,1,3,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,0,38,0,0,0,0,1,0.284931506849315
50042415,0,52,65,Cambridgeport,42.3613,-71.10607,2,1.0,1.0,77.0,28,1125,5.0,5.0,4.79,5.0,5.0,4.89,4.95,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,36,0,0,0,0,1,0.8
50073035,0,52,65,Cambridgeport,42.35913,-71.10598,2,1.0,1.0,110.0,30,1125,4.8,5.0,4.8,5.0,5.0,4.8,5.0,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,35,0,0,0,0,1,0.4849315068493151
50171781,0,21,122,Cambridgeport,42.36267,-71.09939,2,1.0,1.0,302.0,1,1125,4.44,4.47,4.63,4.58,4.5,4.69,4.13,1,5,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,22,1,0,0,0,1,0.8027397260273973
50171848,0,21,122,Cambridgeport,42.3626,-71.10037,4,1.0,2.0,352.0,1,1125,4.72,4.86,4.86,4.9,4.83,4.86,4.45,1,5,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,23,1,0,0,0,1,0.7452054794520548
50173550,0,21,122,Cambridgeport,42.36247,-71.10003,6,2.0,3.0,401.0,1,1125,4.76,4.8,4.71,4.76,4.78,4.88,4.66,1,5,2.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,28,1,0,0,0,1,0.5835616438356165
50175794,0,21,122,The Port,42.36265,-71.09905,2,1.0,1.0,313.0,1,1125,4.67,4.72,4.85,4.76,4.69,4.88,4.61,1,5,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,23,1,0,0,0,1,0.8301369863013699
50175808,0,21,122,Cambridgeport,42.36237,-71.09898,2,1.0,1.0,335.0,1,1125,4.65,4.75,4.79,4.71,4.6,4.93,4.59,1,5,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,23,1,0,0,0,1,0.8465753424657534
50331160,0,52,65,Cambridgeport,42.36072,-71.10594,2,1.0,1.0,105.0,30,1125,5.0,4.77,4.54,4.92,4.85,4.85,4.69,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,0,18,0,0,0,0,1,0.821917808219178
50631125,1,1,1,Wellington-Harrington,42.36972,-71.08997,5,3.0,4.0,216.0,1,28,4.81,4.82,4.88,4.94,4.96,4.87,4.71,1,1,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,47,0,1,0,1,1,0.821917808219178
50724014,0,169,234,East Cambridge,42.36699,-71.07975,4,2.0,2.0,169.0,30,1125,4.88,4.75,4.88,5.0,4.38,5.0,4.5,0,83,1.0,0.0,False,False,1,1,1,1,1,1,0,1,1,0,17,0,0,0,0,1,0.7534246575342466
50783647,0,52,65,Riverside,42.36433,-71.11162,3,1.0,1.0,76.0,26,1125,4.9,4.9,4.5,4.8,4.9,5.0,4.7,0,16,1.0,0.0,False,True,1,1,1,1,1,1,0,1,0,1,19,0,0,0,0,1,0.7945205479452054
51055943,0,52,65,Riverside,42.36406,-71.11305,3,2.0,2.0,73.0,26,1125,5.0,5.0,4.6,5.0,5.0,4.8,5.0,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,0,1,28,0,0,0,0,1,0.663013698630137
51488181,0,1,2,Agassiz,42.38421,-71.11678,1,1.0,1.0,100.0,15,365,4.67,4.67,4.17,5.0,5.0,5.0,4.33,0,1,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,37,1,0,0,1,1,0.1424657534246575
51625412,1,11,19,Mid-Cambridge,42.36981,-71.10594,4,1.0,3.0,287.0,1,30,5.0,4.84,4.93,5.0,5.0,4.95,4.58,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,35,1,0,0,0,1,0.6191780821917808
51655441,1,11,19,Mid-Cambridge,42.36874,-71.10389,4,1.0,3.0,324.0,1,30,4.76,4.81,4.95,5.0,5.0,4.9,4.62,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,40,0,1,0,0,1,0.073972602739726
51706704,1,20,28,The Port,42.36992,-71.10018,1,1.0,1.0,118.0,30,420,5.0,5.0,5.0,4.93,5.0,5.0,4.57,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,46,0,1,0,1,1,0.7808219178082192
51708387,1,20,28,The Port,42.37023,-71.1003,2,1.0,1.0,118.0,30,420,5.0,5.0,4.91,5.0,5.0,4.95,4.73,0,16,1.5,1.0,False,True,1,1,1,1,1,1,1,1,0,1,46,0,1,0,1,1,0.6520547945205479
51708846,1,20,28,The Port,42.36976,-71.09993,2,1.0,1.0,118.0,30,420,4.88,4.88,4.5,4.88,4.88,5.0,4.13,0,16,1.5,1.0,False,True,1,1,1,1,1,1,1,1,0,1,47,0,1,0,1,1,0.5808219178082191
51710894,1,20,28,Mid-Cambridge,42.36996,-71.10129,1,1.0,1.0,118.0,30,420,5.0,5.0,4.91,5.0,5.0,5.0,5.0,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,56,0,1,0,1,1,0.7945205479452054
51750324,0,1,1,Mid-Cambridge,42.37239456176758,-71.10919952392578,5,3.0,3.0,450.0,30,180,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,2.5,0.0,False,False,1,1,1,1,1,1,1,1,0,1,70,0,1,0,0,1,0.6821917808219178
51772909,1,11,19,Mid-Cambridge,42.36824,-71.10437,2,1.0,1.0,220.0,1,30,4.93,4.93,5.0,5.0,5.0,5.0,4.81,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,34,1,0,0,0,1,0.6246575342465753
51789602,1,11,19,Mid-Cambridge,42.36996,-71.10583,2,1.0,2.0,270.0,14,30,4.96,4.88,5.0,5.0,4.96,4.92,4.77,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,39,0,1,0,0,1,0.6657534246575343
51794432,1,20,28,Mid-Cambridge,42.37185,-71.10079,1,1.0,1.0,149.0,2,420,4.96,4.91,4.95,5.0,5.0,4.89,4.55,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,52,0,1,0,1,1,0.9315068493150684
51799709,1,3,6,The Port,42.36676,-71.09751,4,2.0,2.0,268.0,4,120,4.93,4.91,4.94,4.98,4.99,4.98,4.84,0,3,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,49,0,0,0,1,1,0.2246575342465753
52154122,1,11,19,Mid-Cambridge,42.36862,-71.10397,2,1.0,2.0,354.0,2,30,4.88,4.89,4.88,4.95,4.98,5.0,4.55,1,11,1.0,1.0,False,True,1,1,1,1,1,1,0,1,1,1,34,1,0,0,0,1,0.0328767123287671
52277955,0,31,42,Wellington-Harrington,42.36993,-71.09,2,1.0,1.0,57.0,30,1125,4.56,4.67,4.67,4.89,4.78,4.67,4.67,0,20,2.0,1.0,False,True,1,1,1,1,1,0,1,0,1,1,22,0,1,0,0,1,0.8082191780821918
52280430,0,31,42,Wellington-Harrington,42.36817,-71.09175,1,1.0,1.0,73.0,30,1125,4.62,4.69,4.69,4.77,4.77,4.92,4.54,1,20,2.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,27,0,1,0,0,1,0.8191780821917808
52280623,0,31,42,Wellington-Harrington,42.37005,-71.09154,1,1.0,1.0,52.0,30,1125,4.39,4.59,4.36,5.0,4.91,4.64,4.77,0,20,2.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,25,0,1,0,0,1,0.915068493150685
52387922,0,31,42,Wellington-Harrington,42.36837,-71.08961,2,1.0,1.0,55.0,30,1125,4.36,4.45,4.64,4.91,4.73,4.18,4.09,0,20,2.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,28,0,1,0,0,1,0.7726027397260274
52388294,0,31,42,Wellington-Harrington,42.36975,-71.08981,1,1.0,1.0,57.0,30,1125,4.14,4.52,4.19,4.86,4.76,4.76,4.19,1,20,2.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,28,0,1,0,0,1,0.7397260273972602
52389611,0,31,42,Wellington-Harrington,42.36974,-71.08988,1,1.0,1.0,57.0,30,1125,4.44,4.41,4.06,4.82,4.76,4.59,4.12,0,20,2.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,25,0,1,0,0,1,0.9342465753424658
52396761,0,5143,5933,North Cambridge,42.3983825,-71.133804,4,2.0,2.0,372.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.9013698630136986
52419649,0,5143,5933,Wellington-Harrington,42.37053,-71.08995,6,3.0,3.0,390.0,32,1125,4.0,5.0,4.0,5.0,5.0,4.0,4.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,1,0.7945205479452054
52454369,1,11,19,Mid-Cambridge,42.37026,-71.10466,3,1.0,2.0,281.0,1,30,4.89,4.85,4.93,4.93,5.0,4.93,4.52,1,11,1.0,0.0,False,True,1,1,1,1,1,1,0,1,1,1,32,1,0,0,1,1,0.6547945205479452
52476267,1,11,19,Mid-Cambridge,42.36809,-71.10476,2,1.0,1.0,213.0,3,30,4.93,4.84,4.98,4.93,4.95,4.94,4.59,1,11,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,38,1,0,0,1,1,0.6712328767123288
52494735,0,52,65,Riverside,42.36581,-71.11227,2,1.0,1.0,70.0,26,1125,4.67,4.78,4.44,4.78,4.89,5.0,4.78,0,16,1.0,0.0,False,True,1,1,1,1,1,1,0,1,0,0,22,0,0,0,0,1,0.7424657534246575
52497750,0,1,8,East Cambridge,42.36906,-71.0816,1,1.0,1.0,60.0,30,180,4.33,4.33,3.67,4.67,4.67,4.67,4.0,0,1,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,26,0,0,0,0,1,0.2630136986301369
52501886,0,5143,5933,Wellington-Harrington,42.37053,-71.08995,6,3.0,3.0,466.0,32,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,1,0.2465753424657534
52564040,0,5143,5933,East Cambridge,42.373028,-71.0785923,2,1.0,1.0,273.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.7698630136986301
52795995,1,1,2,Neighborhood Nine,42.38985,-71.12912,6,3.0,3.0,404.0,2,29,4.94,4.97,4.96,4.97,4.97,4.93,4.78,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,51,0,0,0,1,1,0.4794520547945205
52853281,0,5143,5933,East Cambridge,42.373028,-71.0785923,2,1.0,1.0,265.0,32,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.6246575342465753
52896389,0,5143,5933,East Cambridge,42.37303,-71.07859,2,1.0,1.0,271.0,32,1125,5.0,5.0,5.0,4.33,4.33,5.0,4.67,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,1,0.0
52921262,1,11,19,Mid-Cambridge,42.36889,-71.10381,5,1.0,4.0,383.0,2,30,4.92,4.92,5.0,5.0,5.0,4.92,4.67,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,35,1,0,0,0,1,0.6931506849315069
53409278,0,1,4,Riverside,42.366799655001614,-71.11312875848523,4,2.0,2.0,166.0,30,120,4.83,4.75,4.67,4.83,4.83,5.0,4.5,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,63,0,0,0,1,1,0.6931506849315069
53525050,1,2,2,The Port,42.3658,-71.09912,1,1.0,1.0,85.0,1,14,4.86,4.92,4.76,4.96,4.94,4.87,4.8,1,2,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,0,29,0,0,0,1,1,0.547945205479452
53540799,0,5143,5933,Cambridge Highlands,42.3924213,-71.1458597,2,1.0,1.0,258.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,0,0.7698630136986301
53574737,1,3,5,West Cambridge,42.375156,-71.134804,4,2.0,2.0,251.0,2,365,4.94,4.94,4.96,4.95,4.92,4.92,4.71,0,2,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,69,0,0,0,1,1,0.4246575342465753
53619519,0,5143,5933,Cambridge Highlands,42.39242,-71.14586,2,1.0,1.0,265.0,32,1125,2.0,2.0,4.0,5.0,3.0,1.0,1.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,1,0.5698630136986301
53657370,0,5143,5933,Wellington-Harrington,42.3707,-71.09005,6,3.0,3.0,383.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,0,0.6575342465753424
53827724,0,1,1,Mid-Cambridge,42.3724,-71.11242,2,1.0,1.0,120.0,10,90,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,1,1.0,0.0,False,False,1,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0.9041095890410958
53932875,0,5143,5933,North Cambridge,42.39838,-71.1338,2,1.0,1.0,235.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,0,0.2
53981182,0,169,234,East Cambridge,42.36737,-71.0815,5,2.0,3.0,257.0,4,365,4.59,4.63,4.51,4.91,4.73,4.87,4.44,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,1,0.9232876712328768
54064167,0,5143,5933,Mid-Cambridge,42.3690974,-71.1088066,2,1.0,1.0,294.0,32,1125,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,1,0.3287671232876712
54159825,0,5143,5933,East Cambridge,42.36624,-71.084097,4,2.0,2.0,296.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.0027397260273972
54240167,0,5143,5933,East Cambridge,42.36624,-71.084097,4,2.0,2.0,305.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.6712328767123288
54328233,0,23,24,North Cambridge,42.39422,-71.12544,2,1.0,1.0,177.0,1,54,4.74,4.73,4.75,4.86,4.82,4.87,4.68,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,0,0,0,7,1,0,0,1,1,0.7424657534246575
54362078,1,5,18,Neighborhood Nine,42.38025,-71.12387,2,1.0,1.0,476.0,3,365,4.9,4.88,4.83,4.83,4.93,5.0,4.73,1,4,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,43,0,0,0,1,1,0.673972602739726
539779772842501300,0,5143,5933,Area 2/MIT,42.362881,-71.08784,2,0.0,1.0,271.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,0,0.6547945205479452
547658836914753540,0,15,25,Mid-Cambridge,42.37493,-71.10646,2,1.0,1.0,70.0,1,30,4.43,4.45,4.18,4.75,4.61,4.75,4.34,1,8,0.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,29,0,1,0,0,1,0.1780821917808219
553212014281821672,0,116,206,Riverside,42.36483,-71.10919,6,2.0,3.0,209.0,2,1125,4.69,4.73,4.73,4.88,4.92,4.85,4.58,0,10,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,53,0,0,0,0,1,0.7671232876712328
553444803315731851,0,5143,5933,East Cambridge,42.373028,-71.0785923,2,1.0,1.0,288.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.6602739726027397
557101410881697215,0,5143,5933,Cambridgeport,42.3598579,-71.1009631,2,1.0,1.0,371.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.7095890410958904
557101758872697371,0,5143,5933,Cambridgeport,42.3598579,-71.1009631,2,1.0,1.0,364.0,32,1125,5.0,5.0,5.0,4.0,5.0,5.0,4.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,1,0.7863013698630137
557102107863619106,0,5143,5933,Cambridgeport,42.3598579,-71.1009631,2,1.0,1.0,301.0,32,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,1,0.3150684931506849
560726207699438496,0,169,234,Wellington-Harrington,42.37227,-71.08941,4,2.0,2.0,173.0,30,365,5.0,4.57,4.71,5.0,4.86,4.71,4.29,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.673972602739726
560782999379858921,0,169,234,Wellington-Harrington,42.37258,-71.0894,5,3.0,3.0,215.0,30,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,39,0,0,0,0,1,0.4876712328767123
562904650702512130,0,5143,5933,Cambridgeport,42.35986,-71.10096,2,1.0,1.0,360.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.273972602739726
562907622902357132,0,5143,5933,East Cambridge,42.36487379999999,-71.0830428,2,1.0,1.0,351.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.8794520547945206
562910621692803531,0,5143,5933,East Cambridge,42.36487379999999,-71.0830428,2,1.0,1.0,360.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.5808219178082191
568695761453451378,0,5143,5933,Cambridge Highlands,42.39123,-71.14579,2,1.0,1.0,258.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,0,0.7671232876712328
573750610076955959,0,5143,5933,East Cambridge,42.37303,-71.07859,2,1.0,1.0,284.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.9232876712328768
577732854546265230,0,1,4,East Cambridge,42.37057,-71.08106,1,1.0,1.0,57.0,90,365,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,1,1.0,1.0,False,True,1,1,1,0,0,0,0,1,0,0,11,1,0,0,0,0,0.7041095890410959
579769776783219613,0,23,24,North Cambridge,42.39243,-71.12649,2,1.0,1.0,95.0,14,54,4.65,4.68,4.67,4.77,4.79,4.88,4.7,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,1,0.6
579808147150882931,0,23,24,North Cambridge,42.39491,-71.12643,2,1.0,1.0,188.0,1,54,4.71,4.71,4.69,4.83,4.79,4.88,4.69,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0,1,0.8684931506849315
583155579231125842,0,5143,5933,East Cambridge,42.373028,-71.0785923,2,1.0,1.0,279.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.7671232876712328
584071397651925302,0,78,112,Neighborhood Nine,42.38326,-71.1196,2,1.0,1.0,246.0,2,365,4.65,4.78,4.81,4.84,4.81,4.86,4.43,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,28,1,0,0,0,1,0.1890410958904109
585229041219697645,0,5143,5933,East Cambridge,42.3707,-71.07469,4,2.0,2.0,400.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.3917808219178082
587659068985780508,0,78,112,Agassiz,42.38543,-71.11865,2,1.0,1.0,265.0,2,365,4.88,4.97,4.98,4.93,4.88,4.97,4.64,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,32,1,0,0,1,1,0.1917808219178082
587675724382157490,0,78,112,Agassiz,42.3835,-71.11803,2,1.0,1.0,249.0,2,365,4.84,4.76,4.96,4.8,4.76,4.76,4.56,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,34,1,0,0,1,1,0.1890410958904109
587810796761966455,0,2,2,Riverside,42.365,-71.10831,10,3.0,5.0,807.0,2,365,4.9,4.74,4.87,4.97,5.0,4.9,4.45,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,58,0,1,0,1,1,0.6136986301369863
588949789708020568,0,78,112,Agassiz,42.38338,-71.1183,4,1.0,2.0,252.0,2,1000,4.91,4.89,4.89,4.93,4.95,4.98,4.75,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,36,1,0,0,1,1,0.1397260273972602
589165201873039084,0,78,112,Agassiz,42.38507381023245,-71.11773083564206,3,1.0,1.0,249.0,1,365,4.71,4.74,4.91,4.91,4.74,4.97,4.46,1,20,1.0,0.0,False,False,1,1,1,1,1,1,1,0,1,0,36,0,1,0,1,1,0.2082191780821917
589270818248441889,0,78,112,Neighborhood Nine,42.38496,-71.11989,2,1.0,1.0,229.0,2,365,4.84,4.94,5.0,5.0,4.77,5.0,4.81,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,35,1,0,0,1,1,0.2054794520547945
589311739984519565,0,78,112,Agassiz,42.38518,-71.11775,2,1.0,1.0,249.0,2,365,4.71,4.82,4.82,4.61,4.64,4.79,4.5,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,34,1,0,0,1,1,0.2136986301369863
589898743882940808,0,78,112,Neighborhood Nine,42.38519,-71.11966,3,1.0,2.0,295.0,2,365,4.83,4.89,4.94,4.94,4.67,4.94,4.72,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,35,1,0,0,1,1,0.2054794520547945
590028685092360589,0,78,112,Agassiz,42.38512,-71.11852,4,1.0,2.0,302.0,1,365,4.82,4.93,4.91,4.86,4.77,4.91,4.57,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,0,41,1,0,0,1,1,0.2054794520547945
592638728118529771,0,5143,5933,Area 2/MIT,42.362881,-71.08784,2,0.0,1.0,251.0,32,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,1,0.5643835616438356
592883195899752305,0,78,112,Agassiz,42.38496,-71.1179,2,1.0,1.0,203.0,2,365,4.82,5.0,5.0,4.94,4.82,4.97,4.82,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,34,1,0,0,1,1,0.1972602739726027
594328584876275034,0,78,112,Agassiz,42.38341211555935,-71.11913178716317,2,1.0,1.0,207.0,1,365,4.73,4.8,4.93,4.95,4.85,4.93,4.55,1,20,1.0,0.0,False,True,1,1,1,1,1,0,1,0,1,0,23,0,1,0,1,1,0.2027397260273972
594368718724038692,0,78,112,Neighborhood Nine,42.38354,-71.1199,2,1.0,1.0,232.0,2,365,4.74,4.85,5.0,4.91,4.68,5.0,4.47,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,35,1,0,0,1,1,0.0958904109589041
598403561534897310,0,5143,5933,East Cambridge,42.3707,-71.07469,2,1.0,1.0,344.0,32,1125,5.0,5.0,5.0,5.0,3.0,5.0,4.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.7424657534246575
599324404655367395,0,78,112,Agassiz,42.38339,-71.11791,2,1.0,1.0,221.0,2,365,4.88,4.88,4.88,4.88,4.83,5.0,4.74,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,32,1,0,0,1,1,0.1452054794520547
602906735271842245,0,4,4,The Port,42.36456,-71.10169,3,2.0,2.0,229.0,91,180,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,4,1.0,0.0,False,False,1,1,1,0,0,0,0,1,0,1,17,0,0,0,0,0,0.736986301369863
604224307090023387,0,5143,5933,East Cambridge,42.370595,-71.074224,4,2.0,2.0,377.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.7780821917808219
608303312565390696,1,2,5,Wellington-Harrington,42.37311172485352,-71.0915756225586,5,2.0,3.0,420.0,2,90,4.9,4.94,4.83,4.98,4.98,4.83,4.76,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,50,0,0,0,1,1,0.4246575342465753
