id,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,bath_qty,is_shared_bath,room_type_Hotel room,room_type_Private room,has_smoke_alarm,has_carbon_monoxide_alarm,has_wifi,has_hot_water,has_hangers,has_essentials,has_bed_linens,has_kitchen,has_hair_dryer,has_refrigerator,amenities_count,property_type_clean,has_license,has_review
950040956803495172,1,262,1126,East Cambridge,42.36477609975511,-71.08204761294638,Entire rental unit,3,1.0,1.0,245.0,30,270,4.5,4.5,5.0,5.0,4.0,5.0,4.0,1,12,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,40,Apartment,0,1
952440498873698321,0,52,65,Riverside,42.36401918036752,-71.1121397236356,Private room in rental unit,3,1.0,2.0,93.0,26,365,4.67,4.83,4.5,4.83,5.0,5.0,4.83,0,16,2.0,0.0,False,True,1,1,1,1,0,0,0,1,0,0,17,Apartment,1,1
953800690094149002,0,116,206,East Cambridge,42.37116,-71.08077,Entire rental unit,6,0.0,1.0,342.0,2,1125,4.8,4.9,5.0,4.85,4.8,4.8,4.8,0,10,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,61,Apartment,0,1
953807417127525686,0,25,86,East Cambridge,42.36904256054462,-71.08221971847759,Entire rental unit,6,0.0,1.0,278.0,2,1125,4.89,5.0,4.93,4.85,4.96,4.96,4.81,0,6,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,58,Apartment,0,1
954346445825347560,1,41,51,The Port,42.363838,-71.100456,Entire rental unit,8,2.0,5.0,363.0,2,90,4.91,4.89,4.94,4.83,4.89,4.91,4.8,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,87,Apartment,1,1
955406406517539211,1,41,51,Area 2/MIT,42.36295,-71.0861,Entire rental unit,8,2.0,7.0,471.0,3,730,4.87,4.83,4.87,4.96,4.91,4.91,4.74,0,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,95,Apartment,1,1
956551081419985039,0,52,65,Riverside,42.365752066450725,-71.11364627174476,Private room in rental unit,2,3.0,1.0,66.0,26,365,4.75,4.75,4.75,5.0,5.0,4.75,4.75,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,Apartment,1,1
957125777026757508,0,169,234,East Cambridge,42.36903622529982,-71.07977474022276,Private room in rental unit,2,1.0,1.0,128.0,4,365,4.77,4.73,4.68,4.91,4.82,4.73,4.5,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,1
958623369790316913,0,15,25,Mid-Cambridge,42.3734,-71.1047,Private room in home,2,0.0,1.0,76.0,1,25,4.53,4.63,4.26,4.92,4.7,4.78,4.46,1,8,3.0,1.0,False,True,1,1,1,1,1,1,0,1,1,1,26,House,1,1
958846398471312812,0,169,234,East Cambridge,42.36695948771161,-71.0813077471462,Private room in rental unit,2,1.0,1.0,128.0,4,365,4.67,4.83,4.72,4.89,5.0,4.83,4.61,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,29,Apartment,0,1
960953204862169845,0,52,65,Riverside,42.36429,-71.11169,Private room in rental unit,2,1.0,1.0,59.0,26,365,4.5,5.0,4.0,5.0,5.0,4.5,4.5,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,31,Apartment,0,1
960960482667988473,0,169,234,Wellington-Harrington,42.3724402773444,-71.09089963213613,Private room in rental unit,2,1.0,1.0,56.0,3,30,4.8,5.0,4.4,5.0,5.0,4.6,4.8,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,1
963178772828618161,0,1,1,Cambridgeport,42.36183,-71.10415,Entire rental unit,4,1.0,2.0,292.0,2,32,4.97,4.97,4.97,4.89,4.97,4.92,4.75,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,47,Apartment,1,1
963523446371001048,0,5143,5933,Cambridgeport,42.3649409,-71.103909,Entire rental unit,4,2.0,2.0,328.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,Apartment,0,0
965794269203671699,0,280,446,North Cambridge,42.39282,-71.13379,Entire rental unit,5,3.0,3.0,130.0,29,365,4.75,4.79,4.84,4.89,4.95,4.7,4.68,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,0,1,31,Apartment,0,1
967756760501396898,1,41,51,The Port,42.363754,-71.100307,Entire rental unit,8,2.0,6.0,593.0,2,90,4.66,4.59,4.8,4.61,4.66,4.95,4.59,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,70,Apartment,0,1
968257188281592322,1,41,51,The Port,42.36384,-71.10046,Entire rental unit,10,3.0,8.0,427.0,2,90,4.9,4.9,4.92,4.94,4.96,4.98,4.79,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,77,Apartment,0,1
968948922084936569,0,52,65,Cambridgeport,42.36051,-71.10563,Entire rental unit,3,1.0,2.0,97.0,30,365,4.88,4.88,4.5,4.88,4.88,5.0,4.38,0,16,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,Apartment,0,1
981842359269794208,0,169,234,Wellington-Harrington,42.37247,-71.08952,Private room in rental unit,2,1.0,1.0,118.0,30,365,4.0,4.0,4.0,5.0,3.0,4.5,4.0,0,83,1.0,1.0,False,True,1,1,1,1,0,1,1,1,1,1,35,Apartment,0,1
981888613200043615,0,169,234,Wellington-Harrington,42.37204217094296,-71.09007637470957,Private room in rental unit,2,1.0,1.0,114.0,30,365,5.0,5.0,4.5,5.0,5.0,4.5,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,36,Apartment,0,1
982009517665623926,0,169,234,Wellington-Harrington,42.37221932093733,-71.09062286927193,Private room in rental unit,1,1.0,1.0,110.0,30,365,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,Apartment,0,1
982717638805134477,1,41,51,The Port,42.3637087,-71.10041489999999,Entire rental unit,6,1.0,4.0,356.0,30,90,4.88,4.86,4.93,4.74,4.88,4.83,4.62,1,33,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,82,Apartment,1,1
983442537658105697,0,10,11,Neighborhood Nine,42.38802976676119,-71.12027366368875,Private room in home,2,1.0,1.0,73.0,30,365,4.74,4.79,4.7,4.81,4.77,4.91,4.72,1,9,1.0,1.0,False,True,0,0,1,1,1,1,1,1,1,1,33,House,0,1
983497357043285481,0,10,11,Neighborhood Nine,42.38795348088281,-71.12012637174917,Private room in home,2,1.0,1.0,75.0,30,365,4.69,4.74,4.62,4.84,4.74,4.88,4.71,1,9,1.0,0.0,False,True,0,0,1,1,1,1,1,1,1,1,26,House,0,1
983506848306117725,0,10,11,North Cambridge,42.38923,-71.11931,Private room in home,2,1.0,1.0,98.0,30,365,4.69,4.8,4.7,4.86,4.7,4.89,4.52,1,9,1.0,0.0,False,True,0,0,1,1,1,1,1,1,1,1,24,House,0,1
984480567703925084,0,3005,4935,East Cambridge,42.36671,-71.07489,Room in hotel,2,1.0,1.0,632.0,1,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,1,1.0,0.0,True,False,1,1,1,0,1,1,1,0,1,1,26,Hotel_B_and_B,1,0
987032852131603313,0,169,234,East Cambridge,42.36762898307611,-71.08177601004842,Private room in rental unit,2,1.0,1.0,136.0,4,365,4.89,4.44,4.89,4.89,5.0,4.89,4.11,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,32,Apartment,0,1
987059647427696260,0,169,234,East Cambridge,42.36713891512962,-71.0816949412737,Private room in rental unit,2,1.0,1.0,136.0,4,365,4.5,4.71,4.5,4.93,4.64,4.86,4.43,0,83,1.0,1.0,False,True,1,1,1,1,0,1,1,1,1,1,31,Apartment,0,1
987602112187689722,0,55,56,Cambridgeport,42.36388523328904,-71.10799565590649,Private room in home,2,1.0,1.0,81.0,1,365,4.35,4.52,4.17,4.79,4.67,4.75,4.32,1,16,1.0,1.0,False,True,1,1,1,1,0,1,1,0,0,1,17,House,0,1
988456532079671597,0,1,1,Mid-Cambridge,42.37711,-71.10661,Entire rental unit,2,2.0,2.0,270.0,3,365,5.0,5.0,5.0,5.0,5.0,4.9,5.0,0,1,1.0,0.0,False,False,1,1,1,0,0,0,0,1,0,0,11,Apartment,0,1
990127857931944993,0,116,206,Riverside,42.36427012739146,-71.109489797575,Entire rental unit,6,4.0,3.0,265.0,2,1125,4.65,4.8,4.65,4.8,4.8,4.85,4.4,0,10,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,54,Apartment,0,1
991486135625844125,0,25,86,Riverside,42.364337481609134,-71.10969552788434,Entire rental unit,6,2.0,3.0,200.0,2,1125,4.2,3.8,4.6,4.4,3.8,4.2,3.8,0,6,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,49,Apartment,0,1
994346837966557081,1,41,51,The Port,42.3638649,-71.10042729999999,Entire rental unit,8,2.0,6.0,419.0,2,90,4.89,4.88,4.93,4.88,4.82,4.96,4.72,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,90,Apartment,0,1
994958540516980415,0,183,251,Area 2/MIT,42.363145,-71.0878918,Entire serviced apartment,5,2.0,2.0,299.0,29,365,4.86,4.89,4.87,4.95,4.945,4.93,4.72,0,14,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,44,Apartment,0,0
996638434486016385,1,6,6,Mid-Cambridge,42.37041,-71.11291,Private room in home,1,1.0,1.0,120.0,1,365,4.81,4.87,4.75,4.85,4.72,4.97,4.79,1,4,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,31,House,1,1
998582507525458740,0,169,234,The Port,42.36624,-71.09901,Entire rental unit,6,3.0,3.0,297.0,30,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,Apartment,0,1
999450060442577057,0,169,234,The Port,42.36637,-71.1008,Private room in rental unit,2,1.0,1.0,66.0,30,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,Apartment,0,1
999462855395310148,0,169,234,The Port,42.36462991057958,-71.10082188784696,Private room in rental unit,2,1.0,1.0,106.0,30,365,5.0,4.0,4.0,5.0,5.0,5.0,3.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,Apartment,0,1
999611564853363629,0,169,234,The Port,42.3664818311017,-71.10021016027557,Private room in rental unit,2,1.0,1.0,122.0,30,365,4.8,5.0,4.6,4.8,4.8,5.0,4.8,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,Apartment,0,1
1004102324803384826,0,5143,5933,East Cambridge,42.3674074,-71.0783837,Entire rental unit,2,0.0,1.0,246.0,32,1125,5.0,5.0,5.0,3.0,5.0,5.0,4.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,Apartment,0,1
1004102648076003285,0,5143,5933,Cambridge Highlands,42.3924213,-71.1458597,Entire rental unit,4,2.0,2.0,283.0,32,1125,5.0,5.0,5.0,4.0,5.0,5.0,5.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,Apartment,0,1
1004103583651239793,0,5143,5933,Cambridge Highlands,42.39122950000001,-71.14578879999999,Entire rental unit,4,2.0,2.0,269.0,32,1125,4.0,4.0,5.0,5.0,4.0,5.0,4.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,Apartment,0,1
1004106343681127655,0,5143,5933,Cambridge Highlands,42.39122950000001,-71.14578879999999,Entire rental unit,4,2.0,2.0,291.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,Apartment,0,0
1004806474673963758,0,5143,5933,Cambridge Highlands,42.3924213,-71.1458597,Entire rental unit,4,2.0,2.0,302.0,32,1125,5.0,4.0,5.0,5.0,4.0,5.0,5.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,Apartment,0,1
1005269731588409640,1,1,1,North Cambridge,42.39874059104801,-71.1389256928443,Entire rental unit,4,2.0,4.0,315.0,2,365,4.94,4.88,4.91,4.97,4.94,4.76,4.88,1,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,63,Apartment,0,1
1005673682228403331,0,5143,5933,East Cambridge,42.3674074,-71.0783837,Entire rental unit,2,0.0,1.0,279.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,Apartment,0,0
1010125409177601423,1,41,51,The Port,42.3637087,-71.10041489999999,Entire rental unit,8,3.0,8.0,522.0,2,90,4.69,4.67,4.83,4.53,4.69,4.92,4.58,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,90,Apartment,0,1
1011434132378868116,0,5143,5933,East Cambridge,42.3674074,-71.0783837,Entire rental unit,2,0.0,1.0,273.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,Apartment,0,0
1012181677465302115,0,169,234,East Cambridge,42.36879688823481,-71.08008152185563,Private room in rental unit,2,1.0,1.0,111.0,4,365,4.67,4.58,4.5,4.96,4.79,4.83,4.42,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,36,Apartment,0,1
1015928386706711468,0,169,234,East Cambridge,42.36832855788016,-71.07995832423157,Entire rental unit,6,3.0,3.0,304.0,4,365,4.42,4.45,4.42,4.74,4.58,4.52,4.19,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,39,Apartment,0,1
1017640798001039187,0,15,25,Mid-Cambridge,42.37507176392869,-71.10611235501129,Private room in home,2,1.0,1.0,71.0,1,28,4.63,4.77,4.5,4.84,4.75,4.77,4.58,1,8,3.0,0.0,False,True,1,1,1,1,1,1,1,1,1,0,24,House,0,1
1020115334294372563,0,5143,5933,The Port,42.36375950000001,-71.10030499999999,Entire rental unit,2,1.0,1.0,379.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,Apartment,0,0
1020324015375683573,0,280,446,Agassiz,42.38062371740519,-71.11778174146863,Private room in rental unit,2,1.0,1.0,72.0,29,365,4.75,4.88,4.63,4.88,5.0,5.0,4.75,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,26,Apartment,0,1
1020360905148404294,0,280,446,Agassiz,42.38217,-71.11953,Private room in rental unit,2,1.0,1.0,78.0,29,365,5.0,5.0,5.0,5.0,5.0,5.0,4.75,0,97,1.0,1.0,False,True,1,1,1,1,0,1,1,0,0,1,24,Apartment,0,1
1020397499932511458,0,280,446,Neighborhood Nine,42.38250909132982,-71.1197127510579,Private room in rental unit,3,1.0,2.0,77.0,29,365,4.77,4.73,4.69,4.88,4.92,5.0,4.81,0,97,1.0,1.0,False,True,1,1,1,1,0,1,1,0,0,1,24,Apartment,0,1
1021024681841646418,0,280,446,Agassiz,42.38025142546794,-71.11824899187155,Private room in rental unit,2,1.0,1.0,77.0,29,365,4.63,4.75,4.75,4.75,4.88,5.0,4.75,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,26,Apartment,0,1
1021066394115705551,0,280,446,Agassiz,42.38106,-71.11751,Private room in rental unit,2,1.0,1.0,78.0,29,365,4.5,4.0,4.0,5.0,5.0,5.0,4.0,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,26,Apartment,0,1
1021083486109008221,0,280,446,Agassiz,42.3809430074267,-71.11956266824566,Private room in rental unit,2,1.0,1.0,78.0,29,365,5.0,4.96,4.96,4.88,5.0,5.0,4.96,0,97,1.0,1.0,False,True,1,1,1,1,0,1,1,0,0,0,24,Apartment,0,1
1021088928078185998,0,280,446,Agassiz,42.38030837996404,-71.1187753000902,Private room in rental unit,2,1.0,1.0,76.0,29,365,4.93,4.8,4.73,4.93,5.0,4.93,4.8,0,97,1.0,1.0,False,True,1,1,1,1,0,1,1,0,0,1,25,Apartment,0,1
1021095817846302129,0,280,446,Agassiz,42.38254729596301,-71.11919261831764,Private room in rental unit,2,1.0,1.0,72.0,29,365,4.85,4.77,4.88,4.85,4.88,4.96,4.65,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,27,Apartment,0,1
1021121664023217954,0,280,446,Agassiz,42.38107560231579,-71.11743726087215,Private room in rental unit,2,1.0,2.0,77.0,29,365,5.0,5.0,5.0,4.83,5.0,4.67,4.83,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,27,Apartment,0,1
1021131856491372052,0,280,446,Agassiz,42.38043980802562,-71.11904400727165,Private room in rental unit,2,1.0,1.0,84.0,29,365,4.82,4.85,4.7,4.93,4.96,4.96,4.67,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,28,Apartment,0,1
1024631607696785445,0,280,446,Agassiz,42.38045647169058,-71.1177588945982,Private room in rental unit,1,1.0,1.0,77.0,29,365,4.86,4.86,4.86,4.86,5.0,5.0,4.86,0,97,1.0,1.0,False,True,1,1,1,1,0,1,1,0,0,1,26,Apartment,0,1
1025502931161999381,1,41,51,The Port,42.36384,-71.10046,Entire rental unit,5,2.0,7.0,507.0,2,90,4.78,4.48,4.78,4.65,4.65,4.91,4.61,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,92,Apartment,0,1
1027885048039574491,0,2,3,East Cambridge,42.37108,-71.07268,Private room in bed and breakfast,2,1.0,1.0,200.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1.0,0.0,False,True,1,1,1,1,1,1,1,1,0,1,44,Hotel_B_and_B,0,1
1028528261650319760,1,41,51,Area 2/MIT,42.36157303358423,-71.08590412093709,Entire rental unit,7,2.0,4.0,724.0,5,365,4.83,4.67,5.0,4.67,4.83,5.0,4.67,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,103,Apartment,0,1
1033547494688067088,1,41,51,East Cambridge,42.36979845110446,-71.07329729468992,Entire rental unit,7,2.0,5.0,707.0,5,180,4.68,4.68,5.0,4.8,4.68,4.92,4.56,1,33,2.0,0.0,False,False,1,1,1,0,0,0,0,1,1,1,51,Apartment,0,1
1034135728164806497,0,169,234,East Cambridge,42.37201,-71.08372,Entire rental unit,4,2.0,2.0,228.0,30,365,5.0,4.67,5.0,5.0,4.67,5.0,4.67,0,83,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,Apartment,0,1
1034226604586154269,0,169,234,East Cambridge,42.37331,-71.08195,Private room in rental unit,2,1.0,1.0,114.0,30,365,5.0,5.0,5.0,4.0,5.0,5.0,4.0,0,83,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,37,Apartment,0,1
1034359219041251331,0,6,6,Wellington-Harrington,42.37229,-71.09704,Private room in home,2,1.0,1.0,89.0,1,365,4.63,4.78,4.64,4.84,4.81,4.76,4.52,1,5,1.5,1.0,False,True,1,1,1,1,1,1,1,0,1,1,33,House,0,1
1036262305798173477,1,41,51,East Cambridge,42.36591039983071,-71.07805197567896,Entire rental unit,7,2.0,6.0,419.0,2,90,4.76,4.79,4.91,4.64,4.85,4.88,4.52,1,33,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,69,Apartment,0,1
1038665345663825953,0,6,6,Wellington-Harrington,42.37241430687404,-71.09595758059622,Private room in home,2,1.0,1.0,87.0,1,365,4.59,4.77,4.7,4.92,4.93,4.75,4.61,1,5,1.5,1.0,False,True,1,1,1,1,1,1,1,0,1,1,33,House,0,1
1038680040963629106,0,6,6,Wellington-Harrington,42.37178648673446,-71.097652068869,Private room in home,2,1.0,1.0,76.0,1,365,4.61,4.73,4.66,4.88,4.87,4.66,4.54,1,5,1.5,1.0,False,True,1,1,1,1,1,1,1,0,1,1,33,House,0,1
1040498868157347605,0,1,2,West Cambridge,42.381807336619424,-71.1354333645991,Private room in rental unit,1,1.0,1.0,81.0,1,365,5.0,5.0,5.0,4.93,5.0,5.0,4.93,0,1,1.0,1.0,False,True,1,0,1,1,0,0,0,1,1,1,27,Apartment,1,1
1044094385082192374,0,5143,5933,Cambridgeport,42.3649409,-71.103909,Entire rental unit,4,2.0,2.0,373.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,0
1044094780074683208,0,5143,5933,Cambridgeport,42.3649409,-71.103909,Entire rental unit,4,2.0,2.0,434.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,0
1044098565668751581,0,5143,5933,Area 2/MIT,42.362881,-71.08784,Entire rental unit,4,2.0,2.0,672.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,Apartment,0,0
1049725939341767055,0,5143,5933,Area 2/MIT,42.362881,-71.08784,Entire rental unit,2,1.0,1.0,361.0,32,1125,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,Apartment,0,1
1056541415631407188,0,1,1,Mid-Cambridge,42.3752972,-71.1108311,Room in hotel,2,1.0,1.0,247.0,2,365,4.65,4.69,4.71,4.86,4.84,4.92,4.51,0,1,1.0,0.0,False,True,1,0,1,1,0,0,0,0,0,0,12,Hotel_B_and_B,1,1
1056677599813407376,0,1,1,Riverside,42.3693101,-71.1130786,Private room in bed and breakfast,4,1.0,2.0,415.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,4.86,0,1,1.0,0.0,False,True,1,1,1,1,1,0,1,1,1,1,52,Hotel_B_and_B,1,1
1059480111862743172,1,2,3,The Port,42.36422436201361,-71.0973782176927,Private room in rental unit,1,1.0,1.0,75.0,1,365,4.96,4.97,4.93,4.98,4.97,4.88,4.88,1,2,1.0,1.0,False,True,1,1,1,1,0,1,0,1,0,0,17,Apartment,1,1
1059482346327341236,1,2,3,The Port,42.36622803694674,-71.09903082970573,Private room in rental unit,1,1.0,1.0,78.0,1,365,4.93,4.95,4.86,4.96,4.95,4.93,4.88,1,2,1.0,1.0,False,True,1,1,1,1,0,1,1,1,0,1,29,Apartment,1,1
1062261996900707427,0,1,1,Mid-Cambridge,42.37119,-71.11082,Entire rental unit,4,2.0,2.0,293.0,4,365,4.82,4.88,4.82,4.82,4.94,4.94,4.76,0,1,1.0,0.0,False,False,1,1,1,1,0,1,1,1,0,1,29,Apartment,0,1
1064275342808164449,0,5143,5933,Cambridge Highlands,42.39122950000001,-71.14578879999999,Entire rental unit,4,2.0,2.0,296.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,Apartment,0,0
1064276226491090793,0,5143,5933,East Cambridge,42.36624,-71.084097,Entire rental unit,4,2.0,2.0,323.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,0
1065310053020677810,0,169,234,East Cambridge,42.36837892091803,-71.0817810346194,Private room in rental unit,2,1.0,1.0,147.0,4,365,4.0,3.0,4.0,4.5,4.5,5.0,5.0,0,83,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,34,Apartment,0,1
1065530897533601681,0,1,1,Mid-Cambridge,42.37734089108564,-71.11067735013194,Private room in home,1,1.0,1.0,185.0,5,120,5.0,5.0,5.0,4.67,5.0,5.0,5.0,0,1,1.0,0.0,False,True,1,1,1,1,0,0,1,0,0,0,17,House,1,1
1066632415303417904,0,5143,5933,Area 2/MIT,42.362881,-71.08784,Entire rental unit,2,1.0,1.0,299.0,32,1125,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,Apartment,0,1
1071760875708269521,0,169,234,East Cambridge,42.36731,-71.08151,Entire rental unit,4,2.0,2.0,193.0,4,365,4.36,4.45,4.5,4.91,4.91,4.86,4.41,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,Apartment,0,1
1074497552610582856,0,5143,5933,Cambridgeport,42.3626336,-71.1017672,Entire rental unit,2,1.0,1.0,265.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,Apartment,0,0
1075154537188999768,0,5143,5933,Cambridgeport,42.3626336,-71.1017672,Entire rental unit,4,2.0,2.0,309.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,Apartment,0,0
1075154886186984104,0,5143,5933,Cambridgeport,42.3626336,-71.1017672,Entire rental unit,4,2.0,2.0,380.0,32,1125,4.86,4.89,4.87,4.95,4.945,4.93,4.72,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,Apartment,0,0
1076207451122468326,0,280,446,Agassiz,42.38041171825236,-71.11794277482583,Private room in rental unit,3,1.0,2.0,82.0,29,365,4.92,4.79,4.92,5.0,5.0,5.0,5.0,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,35,Apartment,0,1
1077451838236723791,1,1,1,Cambridgeport,42.36106590000001,-71.10684983068846,Entire home,2,1.0,1.0,123.0,2,30,4.99,5.0,4.97,5.0,4.99,5.0,4.96,1,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,0,49,House,1,1
1078414396541428103,0,280,446,Agassiz,42.38237,-71.1188,Private room in rental unit,2,1.0,1.0,77.0,29,365,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,32,Apartment,0,1
1078423906288822454,0,4,6,Cambridgeport,42.36291855709321,-71.10549827528537,Entire rental unit,2,1.0,1.0,60.0,30,365,4.0,4.14,3.86,5.0,4.71,5.0,3.71,0,2,1.0,0.0,False,False,1,1,1,1,1,1,1,1,0,1,38,Apartment,0,1
1078522756355644970,0,280,446,Agassiz,42.38261708615166,-71.11786793177211,Private room in rental unit,3,1.0,2.0,82.0,29,365,5.0,5.0,4.67,5.0,5.0,5.0,5.0,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,33,Apartment,0,1
1078536875387723342,0,280,446,Agassiz,42.38065879111591,-71.11822564456962,Private room in rental unit,3,1.0,2.0,79.0,29,365,5.0,4.5,5.0,5.0,4.5,4.0,4.5,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,33,Apartment,0,1
1081184661956590002,1,70,145,Agassiz,42.38271306497125,-71.1180646702281,Private room in rental unit,2,1.0,1.0,71.0,29,365,4.81,4.88,4.88,4.94,4.94,5.0,4.63,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,33,Apartment,1,1
1081215259302290867,1,70,145,Agassiz,42.38181,-71.1176,Private room in rental unit,2,1.0,1.0,75.0,29,365,4.77,4.92,4.73,4.92,4.96,4.96,4.88,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,35,Apartment,0,1
