listing_id,occupancy_rate
21204503,0.4383561643835616
21275668,0.024657534246575342
21460557,0.6219178082191781
21546255,0.5863013698630137
21682941,0.7123287671232876
22004690,0.1643835616438356
22008825,0.9205479452054794
22081464,0.0
22099694,0.09315068493150686
22216607,0.22465753424657534
22265937,0.7068493150684931
22265938,0.8191780821917808
22265939,0.7671232876712328
22287397,0.7561643835616438
22353454,0.01643835616438356
22419586,0.7698630136986301
22592882,0.3013698630136986
22602459,0.09315068493150686
22625445,0.0
22842459,0.9972602739726028
23037809,0.19452054794520549
23102114,0.9397260273972603
23114790,0.24383561643835616
23202600,0.0
23202681,0.0
23202737,0.0
23523253,0.873972602739726
23563670,0.9095890410958904
23594538,0.29315068493150687
23730467,0.5095890410958904
24011176,0.14246575342465753
24298372,0.9178082191780822
24304200,0.6493150684931507
24442402,0.3013698630136986
24586887,0.4273972602739726
24751989,0.6821917808219178
24886707,0.9726027397260274
24888817,0.9506849315068493
24967119,0.27945205479452057
25036068,0.16986301369863013
25943134,0.09041095890410959
26136927,0.8191780821917808
26703374,0.7178082191780822
26978504,0.0
27083472,0.0
27756964,0.07123287671232877
27897602,0.0
27898877,0.0
28178013,0.0
28195363,0.0
28282525,0.28493150684931506
28463949,0.0
28489121,0.07945205479452055
28667379,0.9808219178082191
28801153,0.0
28832386,0.7863013698630137
28833374,0.0
28988139,0.9013698630136986
28989060,0.8849315068493151
29308635,1.0
29588602,0.0
29854517,0.0
29992024,0.0
30035967,0.44931506849315067
30169164,0.0
30386484,0.7890410958904109
30389876,0.28493150684931506
30389899,0.4904109589041096
30389924,0.8465753424657534
30390003,0.7726027397260274
30390533,0.7917808219178082
30397057,0.5424657534246575
30403097,0.1095890410958904
30428472,0.29041095890410956
30441472,0.9452054794520548
30489683,0.8383561643835616
30567500,0.7397260273972602
30686042,0.9397260273972603
32055447,0.32602739726027397
32089082,0.0
32089527,0.0
32324379,0.6657534246575343
32441363,0.9123287671232877
32791973,0.0
33028188,0.7726027397260274
33183552,0.9095890410958904
33325791,0.8602739726027397
33337073,0.8684931506849315
33340302,0.9205479452054794
33341290,0.7424657534246575
33374476,0.0
33483321,0.0
33551653,0.0
33596731,0.5863013698630137
33789540,0.6602739726027397
34057584,0.0
34397691,0.7397260273972602
34664077,0.1780821917808219
34785693,0.4054794520547945
34944649,0.16712328767123288
35060349,0.1506849315068493
35187780,0.0
35333477,0.0
35635231,0.0027397260273972603
36351801,0.4931506849315068
36622151,0.9424657534246575
36769756,0.9041095890410958
36795444,0.0
37010665,0.0
37142306,0.7726027397260274
37460222,0.0
37684393,0.3095890410958904
37696869,0.8246575342465754
37931659,0.8273972602739726
37967448,0.0
38820941,0.536986301369863
38822539,0.4575342465753425
38823935,0.410958904109589
38849280,0.6109589041095891
38915459,0.6657534246575343
38960050,0.39452054794520547
38960329,0.4136986301369863
39608947,0.5150684931506849
39728795,0.27671232876712326
39747612,0.6602739726027397
39860203,0.5972602739726027
39864033,0.9178082191780822
39896724,0.9287671232876712
39908320,0.36712328767123287
39908417,0.7863013698630137
39918089,0.9013698630136986
40552282,0.9452054794520548
40886365,0.37534246575342467
41056764,0.0
41223077,0.7479452054794521
41260843,0.34794520547945207
41273964,0.7726027397260274
41288141,0.8246575342465754
41379642,0.0
41720730,0.736986301369863
41740740,0.7726027397260274
41998167,0.4876712328767123
42089092,0.8684931506849315
42116124,0.8164383561643835
42357558,0.7397260273972602
42946067,0.915068493150685
44110709,0.0
44208136,0.10410958904109589
44378435,0.0
44473794,0.7013698630136986
44952411,0.43561643835616437
45034782,0.4547945205479452
45054510,0.6575342465753424
45085165,0.6493150684931507
45164940,0.8246575342465754
45518727,1.0
45609348,0.5397260273972603
45609891,0.0
45731984,0.9835616438356164
45732245,0.8794520547945206
45732348,0.6986301369863014
45765398,0.0
45989120,0.0
46108993,0.03287671232876712
46128218,0.5863013698630137
46244582,0.4438356164383562
46331232,0.5260273972602739
46344417,0.5917808219178082
46345955,0.6219178082191781
46434097,0.5835616438356165
46471580,0.4876712328767123
46601955,0.8794520547945206
46602118,0.9561643835616438
46602128,0.8821917808219178
46659113,0.958904109589041
46659757,0.947945205479452
46660426,0.6191780821917808
46660436,0.3315068493150685
46660463,0.7835616438356164
46660483,0.6575342465753424
46660533,0.0
46712324,0.4410958904109589
46777895,0.2465753424657534
46780054,0.6465753424657534
46816839,0.9260273972602739
46819186,0.14246575342465753
46819851,0.5753424657534246
46820093,0.4438356164383562
46822729,0.9835616438356164
46830770,0.9232876712328767
46831036,0.936986301369863
46831184,0.9315068493150684
46903645,0.5917808219178082
46956721,1.0
47092360,0.7698630136986301
47092403,0.8136986301369863
47223523,0.6712328767123288
47296747,0.0
47500936,0.0
47538101,0.0
47757097,0.4821917808219178
47770402,0.4438356164383562
47936576,0.42191780821917807
47966548,0.6191780821917808
48107460,0.9178082191780822
48121941,0.6328767123287671
48178756,0.23835616438356164
48178779,0.7972602739726027
48178816,0.7726027397260274
48178837,0.8684931506849315
48282995,0.5945205479452055
48286373,0.5287671232876713
48456676,0.3315068493150685
48606573,0.6356164383561644
48643097,0.6054794520547945
48926497,0.8
48926609,0.7342465753424657
48926618,0.0
48926831,0.7945205479452054
