host_is_superhost,neighbourhood_cleansed,latitude,longitude,accommodates,bedrooms,price,minimum_nights,maximum_nights,review_scores_rating,instant_bookable,calculated_host_listings_count,bath_qty,is_shared_bath,room_type_Hotel room,room_type_Private room,has_smoke_alarm,has_carbon_monoxide_alarm,has_wifi,has_hot_water,has_hangers,has_essentials,has_bed_linens,has_kitchen,has_hair_dryer,has_refrigerator,amenities_count,property_type_Hotel_B_and_B,property_type_House,property_type_Other_Unique,has_license,has_review,occupancy_rate
0,Mid-Cambridge,42.3724,-71.11242,2,1.0,120.0,10,90,4.86,0,1,1.0,0.0,False,False,1,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0.9041095890410958
0,North Cambridge,42.39838,-71.1338,2,1.0,235.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,0,0.2
0,East Cambridge,42.36737,-71.0815,5,2.0,257.0,4,365,4.59,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,1,0.9232876712328768
0,Mid-Cambridge,42.3690974,-71.1088066,2,1.0,294.0,32,1125,1.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,1,0.3287671232876712
0,East Cambridge,42.36624,-71.084097,4,2.0,296.0,32,1125,4.86,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.0027397260273972
0,East Cambridge,42.36624,-71.084097,4,2.0,305.0,32,1125,4.86,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.6712328767123288
0,North Cambridge,42.39422,-71.12544,2,1.0,177.0,1,54,4.74,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,0,0,0,7,1,0,0,1,1,0.7424657534246575
1,Neighborhood Nine,42.38025,-71.12387,2,1.0,476.0,3,365,4.9,1,4,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,43,0,0,0,1,1,0.673972602739726
0,Area 2/MIT,42.362881,-71.08784,2,0.0,271.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,0,0.6547945205479452
0,Mid-Cambridge,42.37493,-71.10646,2,1.0,70.0,1,30,4.43,1,8,0.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,29,0,1,0,0,1,0.1780821917808219
0,Riverside,42.36483,-71.10919,6,2.0,209.0,2,1125,4.69,0,10,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,53,0,0,0,0,1,0.7671232876712328
0,East Cambridge,42.373028,-71.0785923,2,1.0,288.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.6602739726027397
0,Cambridgeport,42.3598579,-71.1009631,2,1.0,371.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.7095890410958904
0,Cambridgeport,42.3598579,-71.1009631,2,1.0,364.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,1,0.7863013698630137
0,Cambridgeport,42.3598579,-71.1009631,2,1.0,301.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,1,0.3150684931506849
0,Wellington-Harrington,42.37227,-71.08941,4,2.0,173.0,30,365,5.0,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.673972602739726
0,Wellington-Harrington,42.37258,-71.0894,5,3.0,215.0,30,365,5.0,0,83,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,39,0,0,0,0,1,0.4876712328767123
0,Cambridgeport,42.35986,-71.10096,2,1.0,360.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.273972602739726
0,East Cambridge,42.36487379999999,-71.0830428,2,1.0,351.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.8794520547945206
0,East Cambridge,42.36487379999999,-71.0830428,2,1.0,360.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.5808219178082191
0,Cambridge Highlands,42.39123,-71.14579,2,1.0,258.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,0,0.7671232876712328
0,East Cambridge,42.37303,-71.07859,2,1.0,284.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.9232876712328768
0,East Cambridge,42.37057,-71.08106,1,1.0,57.0,90,365,4.86,0,1,1.0,1.0,False,True,1,1,1,0,0,0,0,1,0,0,11,1,0,0,0,0,0.7041095890410959
0,North Cambridge,42.39243,-71.12649,2,1.0,95.0,14,54,4.65,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,1,0.6
0,North Cambridge,42.39491,-71.12643,2,1.0,188.0,1,54,4.71,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0,1,0.8684931506849315
0,East Cambridge,42.373028,-71.0785923,2,1.0,279.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.7671232876712328
0,Neighborhood Nine,42.38326,-71.1196,2,1.0,246.0,2,365,4.65,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,28,1,0,0,0,1,0.1890410958904109
0,East Cambridge,42.3707,-71.07469,4,2.0,400.0,32,1125,4.86,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.3917808219178082
0,Agassiz,42.38543,-71.11865,2,1.0,265.0,2,365,4.88,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,32,1,0,0,1,1,0.1917808219178082
0,Agassiz,42.3835,-71.11803,2,1.0,249.0,2,365,4.84,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,34,1,0,0,1,1,0.1890410958904109
0,Riverside,42.365,-71.10831,10,3.0,807.0,2,365,4.9,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,58,0,1,0,1,1,0.6136986301369863
0,Agassiz,42.38338,-71.1183,4,1.0,252.0,2,1000,4.91,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,36,1,0,0,1,1,0.1397260273972602
0,Agassiz,42.38507381023245,-71.11773083564206,3,1.0,249.0,1,365,4.71,1,20,1.0,0.0,False,False,1,1,1,1,1,1,1,0,1,0,36,0,1,0,1,1,0.2082191780821917
0,Neighborhood Nine,42.38496,-71.11989,2,1.0,229.0,2,365,4.84,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,35,1,0,0,1,1,0.2054794520547945
0,Agassiz,42.38518,-71.11775,2,1.0,249.0,2,365,4.71,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,34,1,0,0,1,1,0.2136986301369863
0,Neighborhood Nine,42.38519,-71.11966,3,1.0,295.0,2,365,4.83,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,35,1,0,0,1,1,0.2054794520547945
0,Agassiz,42.38512,-71.11852,4,1.0,302.0,1,365,4.82,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,0,41,1,0,0,1,1,0.2054794520547945
0,Area 2/MIT,42.362881,-71.08784,2,0.0,251.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,1,0.5643835616438356
0,Agassiz,42.38496,-71.1179,2,1.0,203.0,2,365,4.82,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,34,1,0,0,1,1,0.1972602739726027
0,Agassiz,42.38341211555935,-71.11913178716317,2,1.0,207.0,1,365,4.73,1,20,1.0,0.0,False,True,1,1,1,1,1,0,1,0,1,0,23,0,1,0,1,1,0.2027397260273972
0,Neighborhood Nine,42.38354,-71.1199,2,1.0,232.0,2,365,4.74,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,35,1,0,0,1,1,0.0958904109589041
0,East Cambridge,42.3707,-71.07469,2,1.0,344.0,32,1125,5.0,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,1,0.7424657534246575
0,Agassiz,42.38339,-71.11791,2,1.0,221.0,2,365,4.88,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,32,1,0,0,1,1,0.1452054794520547
0,The Port,42.36456,-71.10169,3,2.0,229.0,91,180,4.86,0,4,1.0,0.0,False,False,1,1,1,0,0,0,0,1,0,1,17,0,0,0,0,0,0.736986301369863
0,East Cambridge,42.370595,-71.074224,4,2.0,377.0,32,1125,4.86,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.7780821917808219
1,Wellington-Harrington,42.37311172485352,-71.0915756225586,5,2.0,420.0,2,90,4.9,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,50,0,0,0,1,1,0.4246575342465753
1,Cambridgeport,42.35842,-71.1107,5,2.0,254.0,21,730,5.0,0,5,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,68,0,0,0,0,1,1.0
1,Mid-Cambridge,42.37785,-71.10712,2,1.0,125.0,4,365,5.0,0,5,1.0,1.0,False,True,1,1,1,0,1,1,0,1,1,0,23,0,1,0,0,1,0.7726027397260274
1,The Port,42.36651,-71.09693,1,1.0,77.0,1,14,4.85,1,2,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,0,29,0,0,0,1,1,0.6219178082191781
1,Wellington-Harrington,42.37232,-71.09756,8,2.0,346.0,2,730,4.66,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,52,0,0,0,1,1,0.8328767123287671
0,Riverside,42.36682,-71.11045,3,2.0,248.0,30,50,4.33,0,1,1.0,0.0,False,False,1,0,1,1,1,1,1,1,1,0,30,0,0,0,0,1,0.863013698630137
1,Agassiz,42.38511,-71.11804,10,5.0,907.0,2,27,4.97,0,1,3.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,70,0,1,0,1,1,0.4493150684931506
0,Neighborhood Nine,42.38283,-71.12331,3,2.0,180.0,30,90,4.86,1,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,42,0,0,0,0,0,0.3260273972602739
0,Neighborhood Nine,42.38583,-71.12011,8,4.0,557.0,2,1125,4.79,0,1,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,53,0,1,0,0,1,0.2821917808219178
1,Mid-Cambridge,42.37033463,-71.10127258,2,1.0,123.0,1,365,4.83,1,11,1.0,0.0,False,True,1,1,1,0,0,0,0,1,1,1,22,0,0,0,0,1,0.7808219178082192
1,Mid-Cambridge,42.37037,-71.10125,2,1.0,94.0,1,365,4.84,1,11,1.0,0.0,False,True,1,1,1,1,0,1,1,1,1,1,39,1,0,0,0,1,0.7506849315068493
0,Agassiz,42.381,-71.11963,5,4.0,415.0,5,28,4.86,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,0,1,33,0,1,0,0,0,0.1698630136986301
1,Mid-Cambridge,42.37037,-71.10125,2,1.0,92.0,1,365,4.75,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,46,1,0,0,0,1,0.7095890410958904
1,Mid-Cambridge,42.37037,-71.10125,2,1.0,91.0,1,365,4.86,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,44,0,0,0,0,1,0.6219178082191781
1,Mid-Cambridge,42.37037,-71.10125,1,1.0,75.0,1,365,4.75,1,11,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,41,1,0,0,0,1,0.6493150684931507
1,The Port,42.36701,-71.09486,6,3.0,209.0,1,30,4.79,0,2,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,50,0,1,0,1,1,0.7753424657534247
0,East Cambridge,42.370595,-71.074224,2,1.0,263.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,35,0,0,0,0,0,0.0767123287671232
0,East Cambridge,42.36624,-71.0841,4,2.0,322.0,32,1125,4.33,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,1,0.663013698630137
1,Mid-Cambridge,42.37017,-71.1019,2,1.0,144.0,30,365,4.89,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,52,0,1,0,1,1,0.6164383561643836
0,North Cambridge,42.39246,-71.12691,2,1.0,150.0,1,54,4.81,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,1,0,0,5,1,0,0,0,1,0.7616438356164383
0,East Cambridge,42.36624,-71.084097,2,1.0,358.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.8547945205479452
0,North Cambridge,42.3933,-71.12622,3,1.0,153.0,1,54,4.69,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0.5561643835616439
0,North Cambridge,42.3933,-71.12622,3,1.0,129.0,20,54,4.67,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0.5260273972602739
1,Neighborhood Nine,42.3812443596608,-71.11982266199027,2,1.0,82.0,29,365,4.63,0,22,1.0,1.0,False,True,1,1,1,1,1,1,1,0,0,1,31,0,0,0,0,1,0.5397260273972603
0,West Cambridge,42.3800973,-71.1294011,6,3.0,462.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,29,0,0,0,0,0,0.1616438356164383
1,East Cambridge,42.3647,-71.08363,3,1.0,274.0,30,270,4.86,1,12,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,27,0,0,0,0,0,0.9972602739726028
1,Mid-Cambridge,42.37189,-71.09994,2,1.0,132.0,30,365,5.0,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,52,0,1,0,1,1,0.7917808219178082
1,The Port,42.37054,-71.10011,2,1.0,144.0,30,365,5.0,0,16,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,52,0,1,0,1,1,0.5260273972602739
0,North Cambridge,42.39049,-71.12255,1,1.0,77.0,29,180,4.33,0,7,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,38,0,1,0,0,1,0.5616438356164384
0,North Cambridge,42.39595,-71.12825,6,3.0,413.0,91,91,4.82,0,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,55,0,1,0,0,1,0.4931506849315068
0,Neighborhood Nine,42.38876,-71.12355,4,1.0,70.0,30,365,4.71,1,3,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,40,0,0,0,0,1,0.9342465753424658
0,North Cambridge,42.39881,-71.13077,2,0.0,174.0,92,1125,4.86,0,2,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,39,0,0,0,0,0,0.6904109589041096
1,Mid-Cambridge,42.36968,-71.10164,3,1.0,228.0,30,365,4.94,0,16,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,54,0,0,1,1,1,0.9068493150684932
0,Cambridgeport,42.3566191,-71.1062769,2,1.0,272.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,0,0.347945205479452
0,East Cambridge,42.36913,-71.07421,5,2.0,399.0,4,365,4.63,1,3,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,42,0,0,0,0,1,0.4958904109589041
0,East Cambridge,42.37020363883119,-71.0832352069226,4,2.0,424.0,4,4,5.0,0,1,1.5,0.0,False,False,1,1,1,1,1,1,1,1,1,1,50,0,0,0,1,1,0.4438356164383562
0,East Cambridge,42.37163,-71.08505,8,3.0,261.0,15,365,4.86,0,83,2.0,0.0,False,False,1,1,1,1,0,1,0,1,0,0,12,0,0,0,0,0,0.1945205479452054
1,Mid-Cambridge,42.37185,-71.10188,2,1.0,135.0,30,365,5.0,0,16,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,51,0,1,0,1,1,0.9068493150684932
0,Cambridgeport,42.36347,-71.10646,4,2.0,159.0,30,1125,5.0,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,49,0,1,0,0,1,0.1835616438356164
0,The Port,42.36482,-71.09201,2,1.0,102.0,2,365,4.47,0,7,1.0,1.0,False,True,1,1,1,0,0,0,0,1,0,0,12,0,0,0,0,1,0.9123287671232876
0,East Cambridge,42.370595,-71.074224,4,2.0,383.0,32,1125,4.86,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.5616438356164384
0,Neighborhood Nine,42.38859,-71.12216,1,1.0,102.0,30,365,5.0,0,4,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,40,0,1,0,0,1,0.2547945205479452
0,Agassiz,42.3818,-71.1189,3,2.0,150.0,29,365,4.74,0,97,1.0,0.0,False,False,1,1,1,1,1,1,1,1,0,1,29,0,0,0,0,1,0.473972602739726
0,East Cambridge,42.36487379999999,-71.0830428,2,1.0,322.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.5534246575342465
0,East Cambridge,42.36487379999999,-71.0830428,2,1.0,329.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.2164383561643835
0,Agassiz,42.38556,-71.11722,2,1.0,275.0,2,29,4.94,1,1,1.0,0.0,False,False,1,1,1,0,0,0,0,1,0,0,14,0,0,0,1,1,0.1972602739726027
0,East Cambridge,42.36487379999999,-71.0830428,2,1.0,336.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.947945205479452
0,Wellington-Harrington,42.37054189999999,-71.0899719,6,3.0,351.0,32,1125,5.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,30,0,0,0,0,1,0.2465753424657534
0,Agassiz,42.38163,-71.11903,6,6.0,245.0,29,365,4.59,0,97,2.0,0.0,False,False,1,1,1,1,0,1,1,1,0,1,27,0,1,0,0,1,0.4465753424657534
1,East Cambridge,42.36832,-71.08418,7,4.0,617.0,4,365,5.0,0,4,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,59,0,1,0,1,1,0.9123287671232876
1,East Cambridge,42.36834,-71.08452,1,1.0,181.0,3,365,5.0,0,4,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,53,0,1,0,1,1,0.1972602739726027
1,Neighborhood Nine,42.3878205,-71.1296732,4,2.0,232.0,5,180,4.95,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,59,0,0,0,1,1,0.5041095890410959
1,Riverside,42.3655853,-71.1080174,2,1.0,147.0,3,90,4.79,0,2,1.0,0.0,False,False,1,1,1,1,1,1,1,0,1,0,39,0,0,0,1,1,0.8602739726027397
0,Agassiz,42.38145,-71.11735,6,6.0,255.0,29,365,4.75,0,97,2.0,0.0,False,False,1,1,1,1,0,1,1,1,1,1,29,0,1,0,0,1,0.4465753424657534
0,North Cambridge,42.3924,-71.12655,2,1.0,99.0,20,54,4.76,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,1,0.3534246575342465
0,Agassiz,42.38105,-71.1171,3,3.0,90.0,29,365,4.85,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,30,0,0,0,0,1,0.2328767123287671
0,Agassiz,42.37988,-71.11924,2,1.0,79.0,29,365,4.79,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,32,0,0,0,0,1,0.6109589041095891
0,North Cambridge,42.39441,-71.12527,2,1.0,136.0,1,54,4.76,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,1,0,0,4,1,0,0,0,1,0.0164383561643835
0,North Cambridge,42.39922,-71.15085,2,1.0,125.0,91,100,4.86,0,1,1.0,0.0,False,False,1,0,1,0,0,0,0,1,1,1,21,0,0,0,0,0,0.7397260273972602
0,Agassiz,42.38166,-71.11932,2,1.0,83.0,29,365,4.86,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,32,0,0,0,0,1,0.5917808219178082
0,Agassiz,42.38175,-71.11745,2,1.0,83.0,29,365,4.76,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,31,0,0,0,0,1,0.5863013698630137
0,Agassiz,42.3802,-71.11924,2,1.0,77.0,29,365,4.86,0,97,1.0,1.0,False,True,1,1,1,1,1,1,1,1,0,1,38,0,0,0,0,1,0.6027397260273972
1,East Cambridge,42.37067,-71.08417,1,1.0,146.0,3,1125,4.96,0,4,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,53,0,1,0,1,1,0.4520547945205479
0,East Cambridge,42.36487379999999,-71.0830428,2,1.0,317.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.7726027397260274
0,Neighborhood Nine,42.38847,-71.1212,1,1.0,95.0,30,180,4.5,0,7,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,38,0,1,0,0,1,0.3616438356164383
1,Riverside,42.36449,-71.10732,2,1.0,178.0,3,90,4.8,0,2,1.0,0.0,False,False,1,1,1,1,1,1,1,0,1,0,41,0,0,0,1,1,0.8849315068493151
0,Wellington-Harrington,42.36928,-71.09042,6,3.0,272.0,1,28,4.78,1,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,45,0,0,1,1,1,0.810958904109589
0,Cambridgeport,42.3649409,-71.103909,2,1.0,257.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,32,0,0,0,0,0,0.3835616438356164
1,Cambridgeport,42.3581,-71.11212,2,1.0,52.0,90,365,4.25,0,3,1.0,1.0,False,True,1,1,1,1,1,1,0,1,1,1,47,0,0,0,0,1,0.7397260273972602
1,Mid-Cambridge,42.3704322,-71.1013574,3,1.0,179.0,1,365,4.71,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,36,0,0,0,1,1,0.7506849315068493
0,North Cambridge,42.38994,-71.12245,1,1.0,78.0,30,365,4.75,1,4,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,35,0,1,0,0,1,0.3643835616438356
0,North Cambridge,42.38994,-71.12248,1,1.0,105.0,29,120,4.78,0,4,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,1,0,0,1,0.2904109589041095
0,Neighborhood Nine,42.38533,-71.11997,2,1.0,222.0,2,365,4.83,1,20,1.0,0.0,False,True,1,1,1,1,1,1,1,0,1,0,33,1,0,0,1,1,0.2054794520547945
0,Neighborhood Nine,42.3850859751153,-71.11939018197646,2,1.0,212.0,1,365,4.91,1,20,1.0,0.0,False,False,1,1,1,1,1,0,1,0,1,0,25,0,1,0,1,1,0.147945205479452
0,Neighborhood Nine,42.38859,-71.12209,1,1.0,80.0,30,200,5.0,0,7,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,40,0,1,0,0,1,0.2794520547945205
0,North Cambridge,42.39329559999999,-71.1262153,2,1.0,139.0,1,54,4.81,1,23,1.0,0.0,False,True,0,0,1,0,0,0,0,1,0,0,4,1,0,0,1,1,0.021917808219178
0,North Cambridge,42.39055,-71.12244,1,1.0,89.0,30,200,4.73,0,7,1.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,38,0,1,0,0,1,0.2794520547945205
1,Mid-Cambridge,42.37043231,-71.10135745,3,1.0,232.0,1,365,4.73,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,38,0,0,0,0,1,0.7835616438356164
1,Cambridgeport,42.36129,-71.10037,2,1.0,231.0,30,730,5.0,0,1,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,48,0,0,0,0,1,0.7753424657534247
0,Cambridgeport,42.3566191,-71.1062769,2,1.0,292.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.7671232876712328
0,Cambridge Highlands,42.39122950000001,-71.14578879999999,2,1.0,289.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,31,0,0,0,0,0,0.8547945205479452
0,Cambridgeport,42.3649409,-71.103909,2,1.0,256.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.8
0,Cambridgeport,42.3649409,-71.103909,2,1.0,300.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.5780821917808219
0,Cambridgeport,42.3649409,-71.103909,2,1.0,322.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.2328767123287671
0,Cambridgeport,42.3649409,-71.103909,4,2.0,410.0,32,1125,4.86,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.7671232876712328
0,Cambridgeport,42.3649409,-71.103909,2,1.0,265.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,34,0,0,0,0,0,0.3808219178082191
0,Cambridgeport,42.3649409,-71.103909,2,1.0,333.0,32,1125,4.86,1,169,1.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,0,0.7424657534246575
0,North Cambridge,42.39367,-71.12739,2,1.0,136.0,1,54,4.82,1,23,1.0,0.0,False,True,0,0,1,0,0,1,0,0,0,0,9,1,0,0,1,1,0.7397260273972602
0,East Cambridge,42.37057,-71.08303,1,1.0,59.0,30,365,4.25,1,20,3.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,32,0,1,0,0,1,0.2876712328767123
0,North Cambridge,42.3983825,-71.133804,4,2.0,329.0,32,1125,5.0,1,169,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,33,0,0,0,0,1,0.8547945205479452
1,Mid-Cambridge,42.37043,-71.10136,3,1.0,142.0,1,365,4.84,1,11,1.0,1.0,False,True,1,1,1,0,0,0,0,0,1,0,14,0,0,0,0,1,0.7232876712328767
0,East Cambridge,42.36862,-71.08367,1,1.0,67.0,30,365,4.63,1,20,3.0,1.0,False,True,1,1,1,1,1,0,1,1,1,1,30,0,1,0,0,1,0.5808219178082191
0,East Cambridge,42.36849,-71.0837,1,1.0,72.0,30,365,4.38,1,20,3.0,1.0,False,True,1,1,1,1,1,1,1,1,1,1,33,0,1,0,0,1,0.7479452054794521
1,Mid-Cambridge,42.37037,-71.10125,1,1.0,99.0,1,365,4.85,1,11,1.0,0.0,False,True,1,1,1,1,1,1,1,1,1,1,42,0,0,0,1,1,0.7287671232876712
0,Cambridgeport,42.36023,-71.1065,4,1.0,273.0,2,1125,4.75,1,1,2.0,0.0,False,False,1,1,1,1,1,1,1,1,1,1,72,0,0,0,0,1,0.926027397260274
0,Wellington-Harrington,42.37336,-71.09974,4,1.0,82.0,1,365,4.76,1,5,1.5,1.0,False,True,1,1,1,1,1,1,1,1,1,1,35,0,0,0,0,1,0.8904109589041096
0,Mid-Cambridge,42.37287,-71.10135,2,1.0,80.0,1,365,4.7,1,5,1.5,1.0,False,True,1,1,1,1,1,1,1,1,1,1,37,0,0,0,0,1,0.9315068493150684
